trabajador_id,nombre,fecha_nacimiento,pasaporte,nombre_compania,codigo_compania,licencia_actual_id,vuelo_id,rol
21,Kimberly Brown,02-09-1999,H50641909,LATAM ECUADOR,XLE,51,124,Copiloto
24,Eric Phelps,01-10-1994,B96464671,LATAM ECUADOR,XLE,35,112,Piloto
56,Isaiah Riley,18-09-1986,W12727804,UNITED,UAN,,98,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,KALITTA AIR,KAI,,68,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,KOREAN AIR,KEA,,8,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,KALITTA AIR,KAI,,107,Tripulante de Cabina
15,Matthew Walsh,20-09-1993,S26547035,LACSA,LRC,46,134,Piloto
34,Ronald Monroe,12-09-1984,C02131672,LATAM ARGENTINA,LAM,2,34,Piloto
8,Jason Edwards,09-02-1975,J22810925,LACSA,LRC,15,107,Copiloto
25,Danny Pratt,31-10-1998,E10934506,EASTERN AIRLINES,EAL,47,125,Copiloto
11,David Tran,07-08-1975,B62958600,NO_COMPANY,NCY,,22,Tripulante de Cabina
41,Jeffrey Roberts,02-12-1971,G16561693,LATAM DOMESTICO,LUD,19,25,Piloto
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,36,148,Copiloto
25,Danny Pratt,31-10-1998,E10934506,KALITTA AIR,KAI,36,81,Piloto
32,Darrell Henderson,14-03-1975,I87476188,LATAM INTER,LAT,,79,Paramedico
30,Daniel Callahan,13-09-1987,X88103341,LATAM CARGO,UCA,,135,Paramedico
41,Jeffrey Roberts,02-12-1971,G16561693,IBERIA,IBE,19,93,Piloto
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,48,57,Copiloto
59,Jacob Duran,25-02-1988,A85793465,ALITALIA,AZI,17,20,Copiloto
8,Jason Edwards,09-02-1975,J22810925,AEROVIAS DAP (centro/norte),ADC,15,12,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM DOMESTICO,LUD,15,76,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,OCEANAIR,COG,2,109,Copiloto
0,Jessica Harvey,08-04-1996,L89163667,LATAM CARGO,UCA,37,62,Copiloto
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,17,117,Copiloto
42,Deborah Martinez,03-02-1987,G18065401,KALITTA AIR,KAI,,130,Tripulante de Cabina
48,Alex Walsh,12-12-1985,W59287703,LAW,LAW,,52,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,AEROVIAS DAP (centro/norte),ADC,,61,Paramedico
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,17,1,Copiloto
31,Linda Warren,13-03-1975,L01109034,AEROVIAS DAP (centro/norte),ADC,50,71,Piloto
28,Nicholas Simmons,03-08-1994,W03439988,LAW,LAW,,9,Tripulante de Cabina
37,Joe Cabrera,13-08-1994,O98651462,LAW,LAW,25,83,Copiloto
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,17,13,Piloto
21,Kimberly Brown,02-09-1999,H50641909,LATAM ECUADOR,XLE,22,133,Piloto
15,Matthew Walsh,20-09-1993,S26547035,IBERIA,IBE,12,134,Piloto
24,Eric Phelps,01-10-1994,B96464671,ETHOPIAN AIRLINES,ETA,35,25,Copiloto
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,47,145,Piloto
25,Danny Pratt,31-10-1998,E10934506,AEROVIAS DAP (centro/norte),ADC,36,142,Piloto
8,Jason Edwards,09-02-1975,J22810925,MARTINAIR HOLLAND,MPH,45,76,Copiloto
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,48,53,Piloto
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,48,31,Piloto
56,Isaiah Riley,18-09-1986,W12727804,UNITED,UAN,,66,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,17,129,Copiloto
32,Darrell Henderson,14-03-1975,I87476188,QANTAS,QAF,,148,Paramedico
0,Jessica Harvey,08-04-1996,L89163667,LACSA,LRC,37,86,Piloto
27,Steven Hernandez,18-11-1997,Z48029074,ALITALIA,AZI,,57,Paramedico
49,Kenneth Brady,06-11-1981,O21522167,UNITED,UAN,,99,Paramedico
37,Joe Cabrera,13-08-1994,O98651462,BRITISH,BTA,25,32,Piloto
17,Laura Ward,23-01-1981,I74549867,OCEANAIR,COG,28,47,Copiloto
21,Kimberly Brown,02-09-1999,H50641909,OCEANAIR,COG,22,136,Piloto
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,17,53,Piloto
40,Brian Berry,22-12-1998,N92528667,LAW,LAW,,100,Paramedico
25,Danny Pratt,31-10-1998,E10934506,LATAM CARGO,UCA,36,81,Piloto
32,Darrell Henderson,14-03-1975,I87476188,QANTAS,QAF,,79,Paramedico
8,Jason Edwards,09-02-1975,J22810925,LATAM DOMESTICO,LUD,45,142,Copiloto
25,Danny Pratt,31-10-1998,E10934506,KALITTA AIR,KAI,36,148,Copiloto
52,Sara Sims,10-07-1999,F00773862,LAW,LAW,,26,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,EASTERN AIRLINES,EAL,,130,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,KALITTA AIR,KAI,,98,Tripulante de Cabina
50,Adam Herrera,04-12-1976,Y37241205,UNITED,UAN,,95,Paramedico
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,15,88,Copiloto
37,Joe Cabrera,13-08-1994,O98651462,QANTAS,QAF,25,91,Copiloto
12,Ronnie Moore,12-01-1997,L28170812,KOREAN AIR,KEA,,56,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,,5,Tripulante de Cabina
7,Curtis Gutierrez,14-03-1974,Q46419538,BRITISH,BTA,7,1,Piloto
37,Joe Cabrera,13-08-1994,O98651462,QANTAS,QAF,25,82,Piloto
21,Kimberly Brown,02-09-1999,H50641909,IBERIA,IBE,51,98,Copiloto
59,Jacob Duran,25-02-1988,A85793465,QANTAS,QAF,48,101,Copiloto
39,Patricia Norris,08-12-1974,Y69764268,AEROVIAS DAP (centro/norte),ADC,,9,Tripulante de Cabina
20,James Singleton,12-08-1977,U46471214,LACSA,LRC,,24,Paramedico
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,48,108,Piloto
45,Jill Haas,10-04-1986,U50608611,MARTINAIR HOLLAND,MPH,,52,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,IBERIA,IBE,,2,Tripulante de Cabina
34,Ronald Monroe,12-09-1984,C02131672,ALITALIA,AZI,2,34,Piloto
56,Isaiah Riley,18-09-1986,W12727804,UNITED,UAN,,27,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,48,3,Copiloto
38,Gabriel Palmer,18-08-1981,O88716397,UNITED,UAN,31,90,Piloto
34,Ronald Monroe,12-09-1984,C02131672,OCEANAIR,COG,41,50,Copiloto
56,Isaiah Riley,18-09-1986,W12727804,IBERIA,IBE,,139,Tripulante de Cabina
23,Latasha Nelson,09-05-1986,V51246373,LAW,LAW,49,52,Piloto
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,,89,Tripulante de Cabina
37,Joe Cabrera,13-08-1994,O98651462,LATAM INTER,LAT,25,105,Copiloto
37,Joe Cabrera,13-08-1994,O98651462,LAW,LAW,25,27,Copiloto
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,17,129,Copiloto
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,,136,Tripulante de Cabina
15,Matthew Walsh,20-09-1993,S26547035,LATAM ARGENTINA,LAM,12,24,Piloto
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,48,73,Copiloto
56,Isaiah Riley,18-09-1986,W12727804,KALITTA AIR,KAI,,115,Tripulante de Cabina
31,Linda Warren,13-03-1975,L01109034,LAW,LAW,50,135,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,45,6,Copiloto
59,Jacob Duran,25-02-1988,A85793465,EASTERN AIRLINES,EAL,48,73,Copiloto
25,Danny Pratt,31-10-1998,E10934506,KALITTA AIR,KAI,36,145,Piloto
31,Linda Warren,13-03-1975,L01109034,LAW,LAW,50,57,Piloto
35,Francisco Rich,21-02-1996,D89562085,QANTAS,QAF,,32,Paramedico
8,Jason Edwards,09-02-1975,J22810925,LATAM INTER,LAT,15,55,Copiloto
25,Danny Pratt,31-10-1998,E10934506,KALITTA AIR,KAI,36,58,Copiloto
8,Jason Edwards,09-02-1975,J22810925,ETHOPIAN AIRLINES,ETA,15,67,Piloto
27,Steven Hernandez,18-11-1997,Z48029074,ALITALIA,AZI,,17,Paramedico
21,Kimberly Brown,02-09-1999,H50641909,AEROVIAS DAP (centro/norte),ADC,22,28,Piloto
23,Latasha Nelson,09-05-1986,V51246373,NO_COMPANY,NCY,49,14,Piloto
17,Laura Ward,23-01-1981,I74549867,EASTERN AIRLINES,EAL,28,120,Copiloto
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,17,31,Piloto
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,48,123,Copiloto
9,John Ross,16-03-1979,F40422038,MARTINAIR HOLLAND,MPH,29,42,Copiloto
59,Jacob Duran,25-02-1988,A85793465,QANTAS,QAF,17,65,Piloto
11,David Tran,07-08-1975,B62958600,LATAM INTER,LAT,,45,Tripulante de Cabina
37,Joe Cabrera,13-08-1994,O98651462,LAW,LAW,25,91,Copiloto
21,Kimberly Brown,02-09-1999,H50641909,KALITTA AIR,KAI,22,111,Copiloto
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,48,17,Piloto
15,Matthew Walsh,20-09-1993,S26547035,EASTERN AIRLINES,EAL,46,46,Piloto
17,Laura Ward,23-01-1981,I74549867,OCEANAIR,COG,28,118,Piloto
5,Miguel Oliver,27-08-1992,E21376006,ALITALIA,AZI,,138,Tripulante de Cabina
31,Linda Warren,13-03-1975,L01109034,ETHOPIAN AIRLINES,ETA,50,18,Copiloto
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,48,129,Copiloto
25,Danny Pratt,31-10-1998,E10934506,LATAM ECUADOR,XLE,36,125,Copiloto
59,Jacob Duran,25-02-1988,A85793465,EASTERN AIRLINES,EAL,17,4,Copiloto
25,Danny Pratt,31-10-1998,E10934506,LATAM CARGO,UCA,47,148,Copiloto
1,Melanie Cummings,01-09-1980,J00360904,LATAM ECUADOR,XLE,,50,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,15,56,Piloto
22,Rodney Wilson,18-10-1973,R08362516,OCEANAIR,COG,,130,Tripulante de Cabina
17,Laura Ward,23-01-1981,I74549867,OCEANAIR,COG,28,89,Copiloto
12,Ronnie Moore,12-01-1997,L28170812,AEROVIAS DAP (centro/norte),ADC,,127,Tripulante de Cabina
31,Linda Warren,13-03-1975,L01109034,NO_COMPANY,NCY,50,23,Piloto
21,Kimberly Brown,02-09-1999,H50641909,OCEANAIR,COG,51,38,Piloto
8,Jason Edwards,09-02-1975,J22810925,IBERIA,IBE,45,67,Piloto
18,Michael Chavez,28-08-1976,O16330677,ETHOPIAN AIRLINES,ETA,,81,Tripulante de Cabina
16,Tracey Harris,05-06-1978,C97271665,ETHOPIAN AIRLINES,ETA,,10,Tripulante de Cabina
34,Ronald Monroe,12-09-1984,C02131672,OCEANAIR,COG,41,106,Copiloto
38,Gabriel Palmer,18-08-1981,O88716397,UNITED,UAN,31,123,Piloto
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,17,74,Piloto
5,Miguel Oliver,27-08-1992,E21376006,KALITTA AIR,KAI,,101,Tripulante de Cabina
21,Kimberly Brown,02-09-1999,H50641909,IBERIA,IBE,22,54,Piloto
4,Diane Swanson,14-02-1974,F08731569,KALITTA AIR,KAI,,32,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,15,12,Piloto
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,48,57,Copiloto
24,Eric Phelps,01-10-1994,B96464671,KOREAN AIR,KEA,35,95,Copiloto
53,Patricia Alvarado,01-08-1983,P27318304,AEROVIAS DAP (centro/norte),ADC,,38,Paramedico
42,Deborah Martinez,03-02-1987,G18065401,ALITALIA,AZI,,115,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,OCEANAIR,COG,,98,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,LATAM CARGO,UCA,36,141,Copiloto
5,Miguel Oliver,27-08-1992,E21376006,LATAM DOMESTICO,LUD,,40,Tripulante de Cabina
11,David Tran,07-08-1975,B62958600,NO_COMPANY,NCY,,134,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,,138,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,15,6,Copiloto
25,Danny Pratt,31-10-1998,E10934506,KALITTA AIR,KAI,47,142,Piloto
42,Deborah Martinez,03-02-1987,G18065401,ALITALIA,AZI,,19,Tripulante de Cabina
0,Jessica Harvey,08-04-1996,L89163667,IBERIA,IBE,37,143,Copiloto
58,Samuel Jimenez,07-01-1984,B79815379,NO_COMPANY,NCY,,68,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,45,131,Piloto
31,Linda Warren,13-03-1975,L01109034,NO_COMPANY,NCY,50,37,Copiloto
8,Jason Edwards,09-02-1975,J22810925,MARTINAIR HOLLAND,MPH,45,60,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,UNITED,UAN,41,6,Piloto
25,Danny Pratt,31-10-1998,E10934506,EASTERN AIRLINES,EAL,47,142,Piloto
12,Ronnie Moore,12-01-1997,L28170812,AEROVIAS DAP (centro/norte),ADC,,7,Tripulante de Cabina
17,Laura Ward,23-01-1981,I74549867,MARTINAIR HOLLAND,MPH,28,79,Piloto
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,48,126,Copiloto
27,Steven Hernandez,18-11-1997,Z48029074,NO_COMPANY,NCY,,17,Paramedico
15,Matthew Walsh,20-09-1993,S26547035,IBERIA,IBE,46,44,Piloto
31,Linda Warren,13-03-1975,L01109034,LATAM ECUADOR,XLE,50,37,Copiloto
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,,1,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,48,123,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,ALITALIA,AZI,41,34,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,45,56,Piloto
12,Ronnie Moore,12-01-1997,L28170812,LAW,LAW,,3,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,17,52,Copiloto
37,Joe Cabrera,13-08-1994,O98651462,BRITISH,BTA,25,105,Copiloto
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,48,123,Copiloto
20,James Singleton,12-08-1977,U46471214,LATAM ARGENTINA,LAM,,110,Paramedico
38,Gabriel Palmer,18-08-1981,O88716397,EASTERN AIRLINES,EAL,40,74,Copiloto
38,Gabriel Palmer,18-08-1981,O88716397,EASTERN AIRLINES,EAL,40,99,Piloto
12,Ronnie Moore,12-01-1997,L28170812,AEROVIAS DAP (centro/norte),ADC,,61,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,LATAM DOMESTICO,LUD,,10,Tripulante de Cabina
43,Rebecca Valenzuela,18-08-1971,G17571521,BRITISH,BTA,,127,Paramedico
37,Joe Cabrera,13-08-1994,O98651462,BRITISH,BTA,25,82,Piloto
21,Kimberly Brown,02-09-1999,H50641909,OCEANAIR,COG,51,135,Piloto
46,Heather Arnold,10-01-1999,Y81323264,UNITED,UAN,,50,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,AEROVIAS DAP (centro/norte),ADC,47,58,Copiloto
21,Kimberly Brown,02-09-1999,H50641909,AEROVIAS DAP (centro/norte),ADC,22,140,Piloto
8,Jason Edwards,09-02-1975,J22810925,IBERIA,IBE,15,110,Piloto
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,48,66,Piloto
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,,99,Tripulante de Cabina
1,Melanie Cummings,01-09-1980,J00360904,KOREAN AIR,KEA,,6,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,MARTINAIR HOLLAND,MPH,15,55,Copiloto
37,Joe Cabrera,13-08-1994,O98651462,LATAM INTER,LAT,25,63,Piloto
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,,99,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,IBERIA,IBE,15,41,Copiloto
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,48,4,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LACSA,LRC,15,41,Copiloto
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,,101,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,45,109,Piloto
19,Desiree Williams,19-03-1993,Z32250364,MARTINAIR HOLLAND,MPH,,85,Tripulante de Cabina
15,Matthew Walsh,20-09-1993,S26547035,IBERIA,IBE,12,77,Copiloto
25,Danny Pratt,31-10-1998,E10934506,EASTERN AIRLINES,EAL,47,145,Piloto
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,48,65,Piloto
18,Michael Chavez,28-08-1976,O16330677,ETHOPIAN AIRLINES,ETA,,107,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,LATAM CARGO,UCA,,38,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,KALITTA AIR,KAI,,139,Paramedico
9,John Ross,16-03-1979,F40422038,MARTINAIR HOLLAND,MPH,29,65,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,ALITALIA,AZI,2,108,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,LATAM ARGENTINA,LAM,2,121,Copiloto
0,Jessica Harvey,08-04-1996,L89163667,ALITALIA,AZI,37,70,Copiloto
50,Adam Herrera,04-12-1976,Y37241205,LATAM ECUADOR,XLE,,85,Paramedico
8,Jason Edwards,09-02-1975,J22810925,AEROVIAS DAP (centro/norte),ADC,45,60,Copiloto
8,Jason Edwards,09-02-1975,J22810925,MARTINAIR HOLLAND,MPH,45,6,Copiloto
59,Jacob Duran,25-02-1988,A85793465,EASTERN AIRLINES,EAL,17,117,Copiloto
25,Danny Pratt,31-10-1998,E10934506,AEROVIAS DAP (centro/norte),ADC,47,33,Piloto
37,Joe Cabrera,13-08-1994,O98651462,QANTAS,QAF,25,94,Piloto
17,Laura Ward,23-01-1981,I74549867,MARTINAIR HOLLAND,MPH,28,120,Copiloto
47,Michael Compton,07-01-1980,T63857772,LATAM ARGENTINA,LAM,,111,Paramedico
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,45,144,Copiloto
51,Kristina Gilmore,13-12-1985,B29047250,NO_COMPANY,NCY,,138,Tripulante de Cabina
34,Ronald Monroe,12-09-1984,C02131672,LATAM ARGENTINA,LAM,41,47,Piloto
31,Linda Warren,13-03-1975,L01109034,LATAM ECUADOR,XLE,50,85,Piloto
21,Kimberly Brown,02-09-1999,H50641909,OCEANAIR,COG,22,135,Piloto
8,Jason Edwards,09-02-1975,J22810925,ETHOPIAN AIRLINES,ETA,45,0,Piloto
45,Jill Haas,10-04-1986,U50608611,MARTINAIR HOLLAND,MPH,,123,Paramedico
16,Tracey Harris,05-06-1978,C97271665,LATAM ECUADOR,XLE,,12,Tripulante de Cabina
17,Laura Ward,23-01-1981,I74549867,LATAM INTER,LAT,28,90,Copiloto
16,Tracey Harris,05-06-1978,C97271665,EASTERN AIRLINES,EAL,,112,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,48,1,Copiloto
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,48,2,Piloto
37,Joe Cabrera,13-08-1994,O98651462,LAW,LAW,25,79,Copiloto
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,,108,Tripulante de Cabina
37,Joe Cabrera,13-08-1994,O98651462,BRITISH,BTA,25,79,Copiloto
25,Danny Pratt,31-10-1998,E10934506,EASTERN AIRLINES,EAL,47,37,Piloto
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,17,1,Copiloto
59,Jacob Duran,25-02-1988,A85793465,QANTAS,QAF,48,59,Copiloto
37,Joe Cabrera,13-08-1994,O98651462,LATAM INTER,LAT,25,113,Piloto
37,Joe Cabrera,13-08-1994,O98651462,LATAM INTER,LAT,25,4,Piloto
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,48,86,Copiloto
23,Latasha Nelson,09-05-1986,V51246373,LAW,LAW,49,24,Copiloto
54,Gene Obrien,02-07-1999,Q49180524,ALITALIA,AZI,0,132,Piloto
59,Jacob Duran,25-02-1988,A85793465,QANTAS,QAF,48,35,Copiloto
40,Brian Berry,22-12-1998,N92528667,ETHOPIAN AIRLINES,ETA,,88,Paramedico
8,Jason Edwards,09-02-1975,J22810925,MARTINAIR HOLLAND,MPH,15,87,Copiloto
37,Joe Cabrera,13-08-1994,O98651462,KOREAN AIR,KEA,25,113,Piloto
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,48,48,Piloto
13,Bradley Glenn,17-10-1975,U87751971,LATAM CARGO,UCA,,20,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,KALITTA AIR,KAI,,99,Paramedico
15,Matthew Walsh,20-09-1993,S26547035,LACSA,LRC,12,130,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM CARGO,UCA,45,76,Copiloto
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,47,29,Piloto
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,,36,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,BRITISH,BTA,,39,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,ALITALIA,AZI,17,117,Copiloto
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,17,126,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,LATAM ARGENTINA,LAM,2,47,Piloto
25,Danny Pratt,31-10-1998,E10934506,EASTERN AIRLINES,EAL,36,119,Copiloto
56,Isaiah Riley,18-09-1986,W12727804,UNITED,UAN,,124,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,NO_COMPANY,NCY,,39,Paramedico
21,Kimberly Brown,02-09-1999,H50641909,LATAM ECUADOR,XLE,22,61,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM CARGO,UCA,15,12,Piloto
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,17,53,Piloto
1,Melanie Cummings,01-09-1980,J00360904,LATAM ECUADOR,XLE,,34,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,LATAM CARGO,UCA,36,147,Copiloto
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,17,73,Copiloto
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,,110,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,,73,Tripulante de Cabina
42,Deborah Martinez,03-02-1987,G18065401,KALITTA AIR,KAI,,24,Tripulante de Cabina
46,Heather Arnold,10-01-1999,Y81323264,UNITED,UAN,,133,Tripulante de Cabina
31,Linda Warren,13-03-1975,L01109034,LAW,LAW,50,26,Copiloto
5,Miguel Oliver,27-08-1992,E21376006,KALITTA AIR,KAI,,30,Tripulante de Cabina
41,Jeffrey Roberts,02-12-1971,G16561693,LATAM DOMESTICO,LUD,19,50,Piloto
14,Ronnie Macias,12-02-1988,J06543685,BRITISH,BTA,,121,Tripulante de Cabina
24,Eric Phelps,01-10-1994,B96464671,LATAM ECUADOR,XLE,35,58,Piloto
7,Curtis Gutierrez,14-03-1974,Q46419538,AEROVIAS DAP (centro/norte),ADC,7,133,Copiloto
15,Matthew Walsh,20-09-1993,S26547035,LATAM INTER,LAT,46,131,Copiloto
21,Kimberly Brown,02-09-1999,H50641909,LATAM ECUADOR,XLE,22,98,Copiloto
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,17,98,Piloto
8,Jason Edwards,09-02-1975,J22810925,MARTINAIR HOLLAND,MPH,15,144,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM INTER,LAT,15,64,Copiloto
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,48,2,Piloto
21,Kimberly Brown,02-09-1999,H50641909,KALITTA AIR,KAI,22,98,Copiloto
53,Patricia Alvarado,01-08-1983,P27318304,BRITISH,BTA,,91,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,NO_COMPANY,NCY,,17,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,KALITTA AIR,KAI,48,20,Copiloto
8,Jason Edwards,09-02-1975,J22810925,MARTINAIR HOLLAND,MPH,15,142,Copiloto
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,48,39,Piloto
39,Patricia Norris,08-12-1974,Y69764268,AEROVIAS DAP (centro/norte),ADC,,126,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,IBERIA,IBE,,108,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM CARGO,UCA,45,88,Copiloto
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,48,108,Piloto
0,Jessica Harvey,08-04-1996,L89163667,LACSA,LRC,37,75,Copiloto
2,Melissa Jimenez,18-12-1998,W08204144,LATAM DOMESTICO,LUD,,124,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,,48,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,17,86,Copiloto
59,Jacob Duran,25-02-1988,A85793465,EASTERN AIRLINES,EAL,48,3,Copiloto
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,17,52,Copiloto
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,17,66,Piloto
16,Tracey Harris,05-06-1978,C97271665,ETHOPIAN AIRLINES,ETA,,125,Tripulante de Cabina
34,Ronald Monroe,12-09-1984,C02131672,OCEANAIR,COG,41,102,Copiloto
37,Joe Cabrera,13-08-1994,O98651462,LATAM INTER,LAT,25,15,Piloto
34,Ronald Monroe,12-09-1984,C02131672,ALITALIA,AZI,2,102,Copiloto
7,Curtis Gutierrez,14-03-1974,Q46419538,KALITTA AIR,KAI,7,133,Copiloto
51,Kristina Gilmore,13-12-1985,B29047250,KALITTA AIR,KAI,,38,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,48,73,Copiloto
58,Samuel Jimenez,07-01-1984,B79815379,UNITED,UAN,,23,Tripulante de Cabina
27,Steven Hernandez,18-11-1997,Z48029074,NO_COMPANY,NCY,,101,Paramedico
7,Curtis Gutierrez,14-03-1974,Q46419538,KALITTA AIR,KAI,7,54,Copiloto
5,Miguel Oliver,27-08-1992,E21376006,UNITED,UAN,,141,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,AEROVIAS DAP (centro/norte),ADC,,56,Paramedico
7,Curtis Gutierrez,14-03-1974,Q46419538,ALITALIA,AZI,7,8,Piloto
50,Adam Herrera,04-12-1976,Y37241205,UNITED,UAN,,2,Paramedico
